Ativo;ADF_Preco_Stat;ADF_Preco_p;ADF_Retorno_Stat;ADF_Retorno_p;KPSS_Retorno_Stat;KPSS_Retorno_p;JarqueBera_Stat;JarqueBera_p;ARCH_LM_Stat;ARCH_LM_p;LjungBox_Stat;LjungBox_p;VarianceRatio;VarianceRatio_p;IQR;Outliers_Pct;Chow_Media_Crise_BR_2015_stat;Chow_Media_Crise_BR_2015_p;Chow_Var_Crise_BR_2015_stat;Chow_Var_Crise_BR_2015_p;Chow_Media_Impeachment_2016_stat;Chow_Media_Impeachment_2016_p;Chow_Var_Impeachment_2016_stat;Chow_Var_Impeachment_2016_p;Chow_Media_COVID_2020_stat;Chow_Media_COVID_2020_p;Chow_Var_COVID_2020_stat;Chow_Var_COVID_2020_p;Chow_Media_Juros_2022_stat;Chow_Media_Juros_2022_p;Chow_Var_Juros_2022_stat;Chow_Var_Juros_2022_p
FHER3;-2,6805412105225126;0,07746644082014989;-16,065973024311923;5,57299935743157e-29;0,08543324705443422;0,1;166144,94539172173;0,0;239,79311426508727;7,572016624138629e-46;30,83787802811211;0,0006240058363560816;0,9869247897953921;0,7070349372454026;0,03204578832482157;7,51386787695411;0,42650592115896596;0,6697625020184351;103,52081494691204;5,0717101775182865e-24;1,3146181001348178;0,1887158169488519;74,8951884943709;7,105297181261137e-18;0,41190319785982926;0,6804460074512576;14,583998366879495;0,00013609800422686522;1,0874870299283197;0,27696189548879707;14,958246943308783;0,00011168030524996913
FICT3;-1,9932402374602214;0,28954486238155286;-14,219432387643472;1,6677209589393506e-26;0,11615700769653245;0,1;67497,04325363525;0,0;223,10032180026428;2,3975187946788748e-42;295,62418180046984;1,3076301070939475e-57;0,5665557034986544;0,0;0,033986878213435996;14,775592536560767;0,7849670220480729;0,43257117679250423;52,472401088019616;5,216862112690729e-13;0,17052726039091864;0,8646121160843829;212,22663612037422;7,156442641355647e-47;0,6889303381735843;0,49090785862060504;85,66660782419125;3,397139170114686e-20;0,5342232653468199;0,5932290119136626;68,73019022438667;1,5286516449269814e-16
FLRY3;-1,4938618539651767;0,5365455771742007;-25,792744270818115;0,0;0,10906005259941641;0,1;4993,8532224395685;0,0;367,2551455168084;8,641923493855064e-73;31,50527155751179;0,0004839459090187552;0,9086474046645873;0,008642259207061409;0,021700561397860814;3,0257186081694405;0,6158172512386038;0,5380679867756631;18,591845659649152;1,6584912157685633e-05;0,2446106290618319;0,8067721208264803;13,378184537053505;0,0002578753100566175;1,2573332452761719;0,2087406153540399;7,832316642299163;0,005156831037545554;0,3223369062407454;0,747235932083488;0,16096130592372235;0,6882946287997805
GFSA3;-2,846143348036415;0,05197881269997846;-25,911862992842103;0,0;0,32085938844954354;0,1;22508,67352888151;0,0;1027,9624143794874;1,7691393748682514e-214;49,34287799147406;3,524262657897451e-07;1,1728773305500468;6,720071707988495e-07;0,04114993464682463;4,639435199193142;0,6465054649271923;0,5179978971353572;23,1109734826417;1,5858657485326857e-06;1,2580615707766785;0,20844379501894908;45,55754765007365;1,6973794307439892e-11;1,5873488720896811;0,11258765902585535;128,45261744077138;2,5143309872968558e-29;1,4003011404447379;0,1616744469216299;132,21857360268766;4,0059473212543656e-30
GGBR3;-0,42331048986845515;0,906133406316907;-64,22408759094246;0,0;0,24030999696952;0,1;2023,4735437646427;0,0;563,2862969761376;1,2844290646562338e-114;20,0273273234784;0,028995274468573876;0,9810445357288466;0,5858452903492191;0,027039785610510042;3,479576399394856;1,6812193806428868;0,0928306055579028;10,731619685125608;0,0010622637211184025;2,1562175058064703;0,03114226180712299;6,261842877407724;0,012376545147958098;0,86655583596126;0,3862470132168441;33,09700213236011;9,429541419238112e-09;0,21901286480025023;0,82665779171237;98,02082878947306;7,606580925787634e-23
GGBR4;-0,9143579897697217;0,7832073600413709;-63,28798485364078;0,0;0,22061187064274057;0,1;2596,910520545078;0,0;878,0769082812653;3,324962877461791e-182;16,623621365074936;0,08311831456299801;0,9975377317602846;0,9435753735579553;0,028513851543563267;3,580433686333838;1,7092496584216479;0,0875073294445089;31,92566693274334;1,7144071096328237e-08;1,9807354017034933;0,047702306699539364;0,012121019126618176;0,9123392100945253;0,8506014745342005;0,3950555373337033;15,818534087098373;7,096044695610923e-05;0,17172106622201827;0,8636712590662677;83,64290382225104;9,254083417186006e-20
GOAU3;-1,698079321751425;0,43210233881111176;-9,698953734110342;1,0851496069855801e-16;0,4013173629069936;0,07658734357457173;7213,508883217999;0,0;639,203227680307;6,957604426979593e-131;22,017306560841405;0,015016677025113175;1,017683434008842;0,6112411378088383;0,026823169996473023;4,387291981845689;1,5765634870881504;0,11500228273077698;12,540474799628072;0,00040281259857463767;2,7784658430713005;0,005496166675926558;24,72479100245986;6,892711399217224e-07;1,5208419860190947;0,12838913636791957;60,66127705150005;8,594403439460651e-15;0,8333009108471456;0,4047474549132151;107,25990918280252;8,0701654800956625e-25
GOAU4;-2,3759993021420422;0,1486253156532274;-17,78496371108105;3,2652437780863386e-30;0,3433989654236015;0,1;7097,682772824821;0,0;823,4491597135448;1,8738393103228012e-170;24,577579136863175;0,006206375026342698;1,0402618689186005;0,24714577176506358;0,029744452732782985;3,530005042864347;1,307466471686209;0,1911480527453928;32,956316383935;1,0131086388097396e-08;2,8263164233449105;0,00473843555379376;5,770345429598466;0,016344555450265457;1,361336957826493;0,17349577753720105;57,57000310623714;4,040632921212367e-14;0,7785197408721277;0,43632905651336024;128,07455215553153;3,023817273078902e-29
GOLL54;-2,5586133781351466;0,10185623120022097;-13,521385289603005;2,7306647680414697e-25;0,09086375249677288;0,1;65606120,4419534;0,0;209,9010688343684;1,3835613207654715e-39;353,09226513682785;8,792365412034652e-70;1,1004145307572433;0,0038971126012421475;0,04278604965848519;4,841149773071105;0,4432959188401805;0,6575767112933332;26,89523987420284;2,2551696393491266e-07;0,3320308883399969;0,7398857599349096;19,9926417992817;7,991585364397469e-06;0,8857489127310937;0,37588157100881037;36,70342299156457;1,5033933812211778e-09;0,8093205762861365;0,41851101029388804;35,24175899663576;3,161739826019175e-09
GRND3;-1,834264778130361;0,36358770929211937;-33,569934680459916;0,0;0,11435621996667361;0,1;1085,565006949663;1,8730693927536928e-236;288,33220685332753;4,537652361364126e-56;23,012214761060797;0,01070158135321695;0,8814564140142563;0,0006556480579109625;0,021631157646310174;3,983862834089763;0,44193319877729964;0,6585741249730704;4,21045332459045;0,04024114772563929;0,4731092101464802;0,6361648611655876;2,931321238842629;0,08695458149751897;0,9640575941621732;0,3351077209364018;37,51582337542343;9,949828191890315e-10;0,7876148888678876;0,43103135506133855;0,2313775011959849;0,6305308563548441
HAGA4;-2,383456298652667;0,1464602905290741;-28,791240087055783;0,0;0,039615298603684616;0,1;66631,84823065677;0,0;872,540495730963;5,164649769803228e-181;61,85859896783656;1,6098319557227167e-09;0,7444216209333236;2,0339285811132868e-13;0,03060757292770163;6,505295007564296;0,42365878013734193;0,6718529668041351;7,535595852241075;0,006076441053198036;0,2604050389291334;0,794567852716414;10,19656554790908;0,0014180368990228769;0,38834746070592635;0,6977822437233424;9,372648196698947;0,0022172320002075805;0,442245718673992;0,6583491797795529;33,097999950296035;9,42474366540071e-09
HBOR3;-1,397375848992068;0,5835335208988791;-14,146976097432509;2,1954738787043356e-26;0,1191540213401383;0,1;17711,21029309244;0,0;693,531995114972;1,5360296669184641e-142;43,66612052429248;3,7786780922859148e-06;1,0152954946744779;0,6601816850613362;0,03550840313130121;4,135148764498235;1,2418614091657716;0,21436280708507305;203,77158662397812;4,050032463230887e-45;0,08188950669795513;0,9347387467710888;184,65087656568735;3,852439710756633e-41;1,1258346132227581;0,26035532776461956;128,53266361074515;2,4180060419306422e-29;0,14415562211128122;0,8853957331368434;23,846958627297376;1,0841950477724937e-06
HYPE3;-1,6166623283542783;0,4744795393157086;-32,862771699813074;0,0;0,07015387457237163;0,1;6324,836189552594;0,0;388,75211209986895;2,327524616739761e-77;12,804977118447999;0,23478111923740116;0,9622156878352082;0,2774375810117271;0,022669963580817805;3,580433686333838;0,5688289916304552;0,5695311682139315;26,63261915275538;2,581101188063617e-07;0,16812954981070244;0,8664925064824076;16,15962856423603;5,9304050045212196e-05;0,5308404854325304;0,5955712171276555;5,7480075817162195;0,01655336487529798;0,3025888926150968;0,7622365847761866;1,6563888088720495;0,19816675252376312
INEP4;-4,0376394563844045;0,0012257502617534861;-30,656243111781848;0,0;0,2245728552215129;0,1;25654,707952973782;0,0;179,88185214263152;2,47912254012402e-33;44,9825346016893;2,1905616550825503e-06;0,8559367796534079;3,457428590758482e-05;0,040905500354820476;6,858295511850732;1,9266438817834148;0,05411674873106061;42,30406442040865;8,7856115278168e-11;1,5782731191287311;0,11458957664479125;17,273059242920155;3,3057991998774336e-05;0,5099184730009698;0,6101472570056584;0,9465906424812881;0,33064800520981497;0,906617029801927;0,3647236176097667;6,438697189042198;0,011204051289767036
ISAE4;0,8761207979771355;0,9927706478001682;-21,632817696424965;0,0;0,11740513558317808;0,1;113747,41857730756;0,0;205,80454550042504;9,923026484049152e-39;20,493931901947526;0,024912250747964836;0,9155317030475547;0,015182157947951413;0,016523284078853888;4,034291477559253;0,9140728612654203;0,36079218288667436;32,5378500782826;1,2542506773852846e-08;0,793576534184027;0,4275139665795493;65,22000751595832;8,8053746710895e-16;0,05224825989129391;0,9583338570762922;36,88677733247345;1,3696319863930226e-09;0,283269894096039;0,7769954848603556;53,17504787583287;3,6651162461940523e-13
ITSA3;1,2174908256423889;0,9961045281584809;-26,28553233500999;0,0;0,07438063089767646;0,1;2324,121912864326;0,0;490,4822245106605;4,768836503038506e-99;92,43497299706253;1,7595506152131925e-15;0,7311628773109417;1,0880185641326534e-14;0,019804289780745936;4,715078164397378;0,6245457705871018;0,5323435096442329;38,382574316717616;6,407775305403171e-10;0,8239245269206135;0,4100621491871817;114,26745557505241;2,590863659277696e-26;0,03522318490533637;0,9719036329870406;79,74672733432328;6,385618323494555e-19;0,9563309085050519;0,3389893170004035;111,16143794075899;1,1884392536912754e-25
ITSA4;1,1031935711310268;0,9952437864384499;-33,06854412296357;0,0;0,075555206084717;0,1;1691,912851510182;0,0;537,2601527561517;4,768022235103685e-109;16,60267004106986;0,08363136423558924;0,9274054040537499;0,03691525582380284;0,02016461561457144;3,3787191124558746;0,6594047179027974;0,5097018327891079;5,054482428691439;0,024617047872007195;0,7807207891151269;0,43502759968219407;17,94123706642711;2,330045819169065e-05;0,012768702700920632;0,9898131209795626;13,743784679168307;0,00021237684909517233;0,9522143989810845;0,34108051438711273;92,99328827857957;9,081515023540134e-22
ITUB3;2,7468633268099745;1,0;-27,759109321199276;0,0;0,10215034572089493;0,1;2128,036452680079;0,0;459,5678716643365;1,9000494520523225e-92;33,31059765353851;0,00024150337265838078;0,8911325918459546;0,001751957257265735;0,018939170382097643;3,530005042864347;0,5374920108780117;0,590980372483487;5,020953878947875;0,025097533441434013;0,8383456491149536;0,4019032704451803;21,426324269864896;3,7945445098185958e-06;0,27388009594222057;0,7841948597929562;6,728969174106704;0,009520854130618456;1,370681127959895;0,17060002479271338;82,68161715570434;1,4900003947568182e-19
ITUB4;1,7163428254039579;0,9981678267926101;-17,232776865895207;6,177496839371653e-30;0,10006902820300385;0,1;1537,8173209926363;0,0;483,6568562800078;1,3686090170253395e-97;21,124190509527672;0,020244029319052188;0,9289314446199618;0,04106880540375557;0,02100263465190868;3,151790216843167;0,7225428928568641;0,47003015196975456;0,47149087119976446;0,49234226052093893;0,8011187028653672;0,42312364343053305;10,318526830303808;0,0013275505991294388;0,27902753765864846;0,7802427207645778;2,5505355842844755;0,11033658088402884;1,2999537007728061;0,193740855728055;81,26910162287092;3,001065818120027e-19
JHSF3;-1,5082982068143584;0,529402413547011;-16,836679499376306;1,146665306088305e-29;0,16644906986441457;0,1;4092,3181615814397;0,0;318,00382414868136;2,414009919237169e-62;46,984043165685975;9,506029567662607e-07;0,9895897383156782;0,7647581209067273;0,030390634883177673;4,10993444276349;0,9324841408029804;0,3511588538498778;55,177709387274554;1,3410072047000429e-13;1,4414225645326713;0,1495500849545761;24,03979224017548;9,814531361061456e-07;0,010987374746065561;0,9912342609834829;1,2655985398622431;0,2606621302249305;0,42313923542895227;0,6722360993745196;20,392251756796057;6,4918688098109175e-06
KEPL3;0,10001115288010123;0,9660618555343122;-63,612957296128734;0,0;0,1130306881276178;0,1;134181,26983896687;0,0;428,5947061898688;7,653183860677536e-86;13,457440938825952;0,19920788289789734;0,9826250525965098;0,6174727562481284;0,023831551588100946;6,227937468482097;0,5504760508967576;0,5820594841630686;30,723360580947208;3,169217884926812e-08;0,8951311402801819;0,3708068271437603;69,4382417942202;1,0741463805566162e-16;0,8134488748992504;0,41601280171641297;16,25947165110719;5,6271570177262186e-05;0,4311069155707876;0,666432564277527;7,644792064148225;0,005719985421040409
KLBN4;-1,1470111882407554;0,6959651587615248;-28,29179028519454;0,0;0,11032771511945667;0,1;2657,2471351108243;0,0;560,3207560401527;5,540285295507394e-114;43,20508928670155;4,5701991679596925e-06;0,9170209982682485;0,017070057269123362;0,021769679487777492;2,924861321230459;1,0148803452109862;0,3102702604747698;10,105640773887476;0,0014895411967188702;0,8444238623628678;0,3984994358693653;35,65823270572433;2,5579382490748343e-09;0,7097154901310113;0,47793414435112236;10,972983401288745;0,0009327874695737925;0,9665248940227106;0,3338800267043408;65,52787868068992;7,550960437083397e-16
LAND3;-4,562869278026924;0,00015113009589024575;-14,542543779471783;5,117965280487207e-27;0,4454887173797896;0,05754796664664241;19249,249256790183;0,0;194,17883596838692;2,6372625671979132e-36;19,653515101589967;0,032705518790270845;1,0846890223912657;0,014918599556714263;0,02677969541608772;6,101865859808371;1,8557217766277383;0,0636173881615555;2,0776699958258315e-05;0,9963633672008283;3,4344505398879948;0,0006013069137468598;3,217501362987355;0,07293094894778349;1,6197551307777884;0,10538234307037286;10,815506311680162;0,0010153209551724807;0,5330720415891219;0,5940336603879972;33,226128688104865;8,828559089122384e-09
LIGT3;-2,201139491464153;0,20583214716335302;-21,943780935824787;0,0;0,07067746136363719;0,1;13268,963323560234;0,0;413,65493007016545;1,165827950779508e-82;27,416088959303487;0,0022371967932052284;1,0388426097906471;0,2642022192439004;0,028615045215267625;5,925365607665154;0,5741284177320509;0,5659139640727495;181,3433770551136;1,8878482606399613e-40;0,01455333111649269;0,9883892643375463;105,8190576308217;1,6382401916899856e-24;1,0097633515902442;0,3127257520878164;189,22811033628378;4,2809686367387684e-42;0,5977274885557294;0,550124474893837;141,3068622979087;4,800368030450554e-32
LOGN3;-1,4938222948964113;0,5365651176479193;-16,730695126307413;1,383917909973468e-29;0,25396045802686773;0,1;28554,109005045135;0,0;511,20369133606863;1,779903687871353e-103;34,098252296515454;0,00017775179851517873;1,0361226754249588;0,29911617604688345;0,030101396048239346;6,278366111951589;1,0414902343695083;0,2977148365320668;108,44219159279845;4,51520931082592e-25;2,010165027930506;0,044488649517429285;18,450129550231328;1,785883531446421e-05;0,5297248051523993;0,5963397420904266;4,430784586990602;0,03535905610000869;0,4534471161858586;0,650270249435613;18,933876597439788;1,3873677723214585e-05
LPSB3;-1,1724513256826044;0,6853327980737165;-20,32061652039992;0,0;0,04647373764011723;0,1;8015,860055934669;0,0;767,3372594994287;2,1626424895870097e-158;35,86399235615184;8,882813520340066e-05;1,01624779852153;0,6404741963719645;0,034796690714400134;4,387291981845689;0,031348152222291065;0,9749935497975672;196,1541869093004;1,5485236491504275e-43;0,8069802989857746;0,4197262679200441;149,6987359121496;8,158389281464337e-34;0,6155580176721248;0,5382487066125996;122,4011945312511;4,832432129956481e-28;0,3593091317824392;0,7194095201328619;5,769040742564202;0,016356676348880404
LREN3;-1,6978322477533763;0,43222971273634614;-24,34241909149484;0,0;0,2732187360055333;0,1;4249,430427644163;0,0;774,1104904839691;7,575706723323871e-160;44,77373084002313;2,3889358255209536e-06;0,8381736238713023;3,2932357900694598e-06;0,027921457860555356;2,773575390821987;0,5723737634829656;0,5671139781940713;20,64660328406123;5,687992257692204e-06;0,8478555254262042;0,39657282908364566;26,44793124952496;2,838225926645412e-07;1,8104288881945738;0,07036227118227333;133,9857076758529;1,693150237208311e-30;0,9036250654148422;0,3663408837319161;56,66770062666089;6,351402058611605e-14
LUPA3;-7,624804065390444;2,0823243460673902e-11;-15,669860513956598;1,5174388884136203e-28;0,3830193351400812;0,0844744245085857;236032,64592493567;0,0;212,20714679923367;4,560769446151033e-40;82,15033706883109;1,899723234653666e-13;0,8252820021933974;5,108486629268327e-07;0,035419492954105694;10,64044377206253;1,3300938064840329;0,18361595398615554;2,8727724563348738;0,09016809569345681;2,266570595634158;0,023502481741576434;15,27963000554786;9,425985564772122e-05;1,3130861122923063;0,18923327545221075;8,730705891207414;0,0031473708643771285;0,3660362969850478;0,7143625103037066;36,35561204111694;1,7941455725627587e-09
MBRF3;-0,2516776415673487;0,9320748678309093;-22,86245150722468;0,0;0,3115983989120872;0,1;12513,877745754837;0,0;578,3191734100195;7,761660643276001e-118;21,232074486166628;0,019532173828946234;1,0547505439778755;0,11553819122984565;0,03113904423165983;4,336863338376197;1,5375473802371022;0,12429541724446316;0,8986007303685386;0,34321496812132224;1,456844074997696;0,1452566082783798;2,585421717523098;0,10793131805149045;0,9356362288787028;0,34954278643325376;7,1813570507899485;0,007396951930799665;0,25978179297518494;0,7950636669750566;3,742175613147547;0,05312639702054452
MDIA3;-2,3583149332250954;0,15384888280462689;-15,776775574376998;1,1437060785718712e-28;0,18250017461003892;0,1;34078,0916579238;0,0;123,88837688904886;8,208493164851971e-22;30,734807835829155;0,0006488978692598923;0,90816140860554;0,008294020042363348;0,021029571231931072;4,261220373171962;1,133632248091546;0,25703212769740963;46,21874050001032;1,2158392589459064e-11;0,43149753392110685;0,6661306567086285;37,305188493186186;1,107337320340985e-09;0,992797319093867;0,3209095374767681;30,24005736875145;4,058076863425763e-08;0,20136665365349493;0,8404395276677633;5,8066705148117395;0,01601077875437515
MILS3;-1,167918333041949;0,6872419964145416;-61,92941889947332;0,0;0,18303024990289035;0,1;3907,803337727807;0,0;419,0782145896664;8,156446305597642e-84;9,391309317889341;0,4954126088224765;1,04595448372959;0,18652082715355434;0,030900568620635137;5,471507816439738;0,34879647541144015;0,7272629568478893;148,87272567620502;1,2178751257208447e-33;1,4751606287385175;0,14025559205306862;35,98055910565583;2,171122681903259e-09;0,5451996641172305;0,585657567042527;1,955830707987319;0,16203814745236678;1,1220554560266147;0,2619593545067677;34,93411184182829;3,697739703650683e-09
MOTV3;-2,7423672924235496;0,06698940057891237;-18,98545707317397;0,0;0,05945862043484857;0,1;11823,525392737727;0,0;978,2699429407978;8,962793332591e-204;70,45958853361736;3,6141205503068645e-11;0,8190882939991653;1,9904395220926574e-07;0,023566798613290384;3,303076147251639;0,5513510386705521;0,58143382235807;28,642386750547644;9,198167408712293e-08;0,3331316754872812;0,7390541586109897;4,454991856555385;0,03486185037455589;0,41740657891293415;0,6764137715592957;0,05470432319663058;0,8150828014691344;0,23437921401005257;0,8147115797422768;38,67726603446164;5,517770977585285e-10
MRVE3;-2,1624204834070304;0,22016615735051914;-21,86862973731764;0,0;0,055176046435879915;0,1;2009,588063625338;0,0;486,97245761604034;2,679937122639736e-98;51,44625777522448;1,444597305254304e-07;0,9462718302363465;0,12249319059773356;0,03349265375191206;2,798789712556732;0,5676805901788069;0,5703071429829006;13,59031758026238;0,00023039782352380202;0,008574105072167819;0,9931594467982577;2,6742834160566766;0,10206061580759232;0,923370142449362;0,35590408202474655;46,74330870055409;9,331707499664855e-12;0,4950206172013701;0,6206574717944358;27,077151544119886;2,0539189387789703e-07
MULT3;-1,6123756493211678;0,4767286468050918;-24,8460115776806;0,0;0,025216814804970854;0,1;18995,09880303981;0,0;1011,4513973625;6,3827871184483706e-211;54,318591257824146;4,232315831211442e-08;0,8819571121854908;0,0006910856817892164;0,022157874183885304;3,580433686333838;0,07337268847125161;0,9415144811165124;23,952589868599908;1,0266457920025738e-06;0,1576791174399401;0,8747181914852877;12,23244949859939;0,0004748121522552344;0,5643661229865828;0,5725595896057298;59,41973789889768;1,599834446966057e-14;0,4021563199519428;0,6876115600356533;8,026964340499172;0,004631885968590628
MYPK3;-3,360667107738545;0,012375076513315177;-65,52791338906476;0,0;0,0823233291253615;0,1;7453,476552777745;0,0;997,1336388274605;7,75095182002366e-208;14,48866010057108;0,15184605101429038;0,9306402570826657;0,0461831415941909;0,027720000714462862;3,530005042864347;0,036401654428068864;0,970964508147914;32,192513767829006;1,4960259297222216e-08;0,048392402977756134;0,961406198378462;7,81507298271812;0,005206166630799121;0,5798097577775072;0,5620942585005337;22,038761092291583;2,7623211418796934e-06;0,48396125510654914;0,6284665060123196;9,447880388321227;0,002128309614561269
NATU3;-1,8917086729035089;0,3359716095144877;-18,57581638734616;2,080320918568583e-30;0,20044476019957286;0,1;40171,14274344099;0,0;259,35283922420217;5,847609099295071e-50;35,40661117076364;0,00010640285686616129;0,9041506410610016;0,0058665573943970095;0,028327288878869795;3,756933938477055;0,33274722322524003;0,7393439157050755;112,3450153558198;6,649914221236853e-26;0,19672403513138317;0,8440535855171377;87,40927480173761;1,4341638508090595e-20;1,66966053090078;0,09513436373244993;123,31555898537569;3,0905845423915656e-28;1,1836701548120563;0,23675105190327486;85,57492962561946;3,554860462697255e-20
NEXP3;-1,6125516206427217;0,4766362931819226;-18,545431913171036;2,0953366818582043e-30;0,2790981876835512;0,1;240130,46853270358;0,0;204,50143065997986;1,8564666158577212e-38;49,237679553156525;3,684395322752168e-07;0,9520868429940346;0,1684371804090583;0,032841106123276814;5,774079677256682;1,5447457724845326;0,12249280161374257;61,76799728858022;4,940851606047705e-15;1,5988165886095578;0,10994106482232303;37,82194560509229;8,517317390247006e-10;1,2928542299698282;0,19619180200518951;13,75138472216239;0,00021152227721374573;1,08936336456842;0,2761442773246732;13,251671609038416;0,0002758122852439502
ODPV3;-1,8736887367804305;0,3445381670667532;-26,630912702568125;0,0;0,16528858940872668;0,1;629,7167886258527;1,8144155906738153e-137;241,39162372255376;3,4957797678192125e-46;37,098951049902524;5,4405575526281904e-05;0,8336370287900378;1,7353274481823888e-06;0,022381567211668146;3,7821482602118004;0,7285967328397109;0,4663185364767295;0,13782629838631652;0,7104714402347853;0,7928558201851844;0,427917561209456;0,00043556570174393353;0,9833502401273323;0,8960074467964462;0,3703260899208916;2,7224805319420122;0,09902336952252185;0,3061029361440682;0,7595631064158672;0,59864986362894;0,4391397674672902
OIBR3;-2,8484245240509036;0,051682654714107726;-17,996201059012982;2,7438816195546485e-30;0,29553920337657397;0,1;464490,5260000622;0,0;559,5571551577361;8,072079832728669e-114;132,5503349508151;1,4088194242916102e-23;1,1358901177290999;9,379682228338737e-05;0,03650434960325665;8,119011598587997;0,4965816385440612;0,619512157122825;71,76108044149525;3,378010013131573e-17;0,4597382265099691;0,6457294094167771;34,17687896155179;5,437780133988336e-09;1,2280733695693156;0,21956175012854812;41,80930707341082;1,1284906528127375e-10;1,6720914575376404;0,0947707614749792;51,70741989019325;7,663090937663933e-13
OIBR4;-1,8328050945666703;0,3643007481758542;-24,962737789536142;0,0;0,22737480594668336;0,1;123727,42724122616;0,0;330,0864662950959;6,658912663388463e-65;55,25872008910207;2,8253810413755913e-08;1,0898357976482305;0,00981468179148215;0,03048945512757785;9,4553706505295;0,16297442036819257;0,8705480566661385;30,12953228665345;4,2942035762447075e-08;0,9963071389607712;0,3191643765938669;2,805488636299717;0,09402109551805926;0,8972669489531551;0,3696593033270585;0,7047958041176622;0,4012275384564955;1,6347946996754308;0,10230935437808023;0,6645525127183524;0,4150062964801047
PDGR3;-2,3307026323884217;0,16225684596412554;-9,85915872763652;4,278911464300458e-17;1,1696945016415745;0,01;905838,4733488206;0,0;486,75147225598994;2,987622565290867e-98;62,81383747500922;1,059418037388237e-09;1,1385163652220522;6,845503506069939e-05;0,03993246416736705;8,093797276853252;3,0916707825317;0,0020044919981198816;48,040356810486344;4,852804267227524e-12;2,300506581313133;0,021473939165646952;25,024329675304962;5,906500699437798e-07;3,045452886954964;0,0023566771050281287;48,294554759196124;4,2694124932332194e-12;3,221449995400476;0,0013120699864065442;52,082049617045215;6,347655228583209e-13
PDTC3;-3,753853316298109;0,003416360333829785;-27,116956464871535;0,0;0,030825305864951087;0,1;7425,635974102153;0,0;309,8788240365676;1,2658688877314482e-60;20,722903745112216;0,023110817266199117;1,0276760991272131;0,4263009515718099;0,03656578698569546;5,950579929399899;0,029188426813822443;0,9767159051141223;121,77266470294343;6,571102721086446e-28;0,23300105076617803;0,8157727470369129;74,48423561528527;8,715892614762215e-18;0,40631405125963566;0,6845414731230899;13,024975080482907;0,00031116122301921845;0,779194819546366;0,4359536020315146;4,3383150996334425;0,037327731575984666
PETR3;0,6565229478815714;0,9889290501685182;-15,937620498260165;7,604125265832079e-29;0,2983164362194278;0,1;28587,99851292861;0,0;718,7364549208679;5,958771260419169e-148;48,576593417624686;4,869359087760948e-07;0,9973476133775621;0,9392268082976616;0,026958207901822677;4,815935451336359;2,2318049451782964;0,02570532770062844;6,4965606278104975;0,010845709096944317;1,9348771769918465;0,05309473325961417;18,6044446619466;1,647617527545951e-05;1,1627543879450009;0,24502183506158925;11,95412158955868;0,0005510013492462422;1,2272940105724466;0,21982817137360725;59,416686595071376;1,6022802524784875e-14
PETR4;1,178592757756425;0,9958345903088802;-21,897704506136556;0,0;0,31201593458153953;0,1;30268,445900891806;0,0;607,6395544783732;4,061970289438502e-124;43,3848539550115;4,24375777334106e-06;1,0002356865246484;0,9945946075820447;0,026308804794503877;4,942007060010085;2,085784471415481;0,0370852240464109;10,015836220751957;0,0015637518755643688;2,158909854686686;0,030931238440092886;12,308639675361189;0,0004558751984933064;1,1971986134144368;0,2313205706631545;20,385219178186688;6,515646945349266e-06;1,3432992756835769;0,17929181952868545;76,52085416845185;3,1675924796225078e-18
PFRM3;-2,3565815742945193;0,15436764470941988;-21,377390596385037;0,0;0,15876920949989376;0,1;14689,846456865125;0,0;307,0195718393719;5,096474588913438e-60;32,66975019456417;0,00030946203208198696;1,126883510833421;0,0002651019249952924;0,02455633364218067;6,227937468482097;0,7205350378853334;0,4712535348820583;66,62199922887199;4,373980112565235e-16;1,0197260824666332;0,3079293557742323;22,73462188091651;1,926664729964658e-06;0,9732146811041591;0,3305317017197689;30,97403417273763;2,7879675324668623e-08;1,0435628774427232;0,2968192274850387;1,8697650203246239;0,17157951994749077
